subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,tdur,blinks,eye,start_time,end_time,duration,x1_pos,y1_pos,x2_pos,y2_pos,ampl,pk,line_no
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4762832.0,4762844.0,16.0,832.1,721.5,857.1,720.5,0.61,56.0,11
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4762936.0,4763000.0,68.0,862.3,717.8,215.6,797.0,15.55,357.0,11_12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4763244.0,4763260.0,20.0,227.2,793.9,294.0,787.4,1.59,130.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4763848.0,4763864.0,20.0,327.7,788.3,397.2,784.7,1.67,132.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4764044.0,4764052.0,12.0,417.9,784.6,443.9,784.7,0.63,79.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4764272.0,4764296.0,28.0,453.5,784.6,536.1,784.8,2.0,120.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4764508.0,4764524.0,20.0,558.5,788.8,614.2,786.7,1.35,112.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4764672.0,4764688.0,20.0,622.6,788.6,677.3,785.7,1.33,108.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4764956.0,4764968.0,16.0,692.0,788.4,738.0,786.1,1.11,103.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4765176.0,4765184.0,12.0,760.5,787.0,778.7,781.9,0.46,57.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4765264.0,4765280.0,20.0,787.0,783.6,853.1,777.8,1.59,137.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4765456.0,4765464.0,12.0,875.4,778.7,902.1,780.1,0.64,80.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4765612.0,4765624.0,16.0,911.1,782.5,956.9,781.9,1.09,101.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4765880.0,4765884.0,8.0,963.2,784.4,973.7,785.2,0.25,51.0,12
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4765948.0,4766016.0,72.0,972.6,786.6,256.8,855.9,16.98,377.0,12_13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4766296.0,4766308.0,16.0,261.0,853.1,232.1,849.4,0.68,74.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4766456.0,4766476.0,24.0,238.1,848.9,311.9,848.1,1.74,125.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4766760.0,4766772.0,16.0,319.5,846.6,356.6,849.3,0.88,85.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4766968.0,4766980.0,16.0,373.2,851.7,416.8,851.0,1.04,106.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4767392.0,4767404.0,16.0,439.1,852.0,475.7,848.4,0.88,81.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4767592.0,4767604.0,16.0,499.4,851.4,533.4,851.0,0.82,75.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4767824.0,4767836.0,16.0,542.8,847.7,575.4,846.4,0.79,74.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4768092.0,4768108.0,20.0,586.7,851.6,645.1,850.4,1.41,108.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4768380.0,4768388.0,12.0,668.5,852.7,690.2,850.2,0.52,66.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4768560.0,4768572.0,16.0,698.1,846.1,741.2,844.8,1.04,93.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4768804.0,4768816.0,16.0,755.3,848.0,789.7,846.7,0.83,81.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4769232.0,4769248.0,20.0,814.1,850.3,877.8,848.4,1.52,122.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4769428.0,4769436.0,12.0,907.4,851.9,928.0,852.8,0.49,61.0,13
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4769700.0,4769796.0,100.0,927.4,846.5,321.0,909.7,14.41,291.0,13_14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4770056.0,4770072.0,20.0,257.5,906.4,313.4,908.8,1.31,113.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4770280.0,4770288.0,12.0,320.2,910.3,304.1,911.6,0.38,53.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4770396.0,4770412.0,20.0,297.5,913.3,243.1,910.2,1.28,102.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4770608.0,4770624.0,20.0,242.3,908.6,203.4,904.1,0.91,85.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4770788.0,4770800.0,16.0,224.4,906.4,263.7,905.6,0.92,81.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4770996.0,4771012.0,20.0,268.2,904.9,218.9,905.4,1.15,96.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4771172.0,4771208.0,40.0,227.9,903.5,419.6,919.1,4.52,197.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4771660.0,4771672.0,16.0,424.5,916.3,472.2,914.0,1.14,101.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4771836.0,4771852.0,20.0,490.6,915.7,553.4,911.8,1.5,122.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4772044.0,4772060.0,20.0,570.9,912.1,621.6,914.7,1.21,103.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4772264.0,4772276.0,16.0,631.5,916.6,669.0,914.8,0.9,89.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4772716.0,4772728.0,16.0,673.5,915.1,632.1,918.7,0.99,91.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4772964.0,4772980.0,20.0,630.5,919.2,580.2,920.7,1.2,100.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4773184.0,4773204.0,24.0,581.5,924.4,689.1,912.9,2.58,178.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4773548.0,4773580.0,36.0,735.6,908.6,890.8,914.0,3.68,151.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4773964.0,4773976.0,16.0,891.5,909.3,937.7,910.4,1.09,104.0,14
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4774044.0,4774108.0,68.0,937.2,912.6,256.6,973.0,15.94,376.0,14_15
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4774288.0,4774308.0,24.0,259.3,964.7,183.9,957.2,1.75,124.0,15
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4774560.0,4774572.0,16.0,196.4,955.0,239.8,956.0,1.0,97.0,15
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4774760.0,4775540.0,784.0,259.2,940.1,528.9,915.7,6.38,357.0,15
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4776064.0,4776112.0,52.0,518.2,850.2,592.1,582.9,6.6,210.0,
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4776452.0,4776492.0,44.0,616.9,575.8,632.4,391.4,4.56,177.0,
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4716112.0,4716132.0,24.0,268.7,182.9,259.3,91.1,2.28,142.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4716492.0,4716508.0,20.0,262.2,64.0,308.3,54.3,1.15,90.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4716968.0,4716980.0,16.0,317.0,54.5,350.1,46.2,0.84,74.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4717268.0,4717288.0,24.0,363.8,49.2,440.6,43.9,1.9,116.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4717692.0,4717712.0,24.0,470.8,44.7,546.8,40.6,1.89,119.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4718132.0,4718152.0,24.0,583.3,42.7,655.3,42.4,1.8,126.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4718472.0,4718488.0,20.0,669.3,43.6,720.6,46.4,1.28,102.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4718780.0,4718800.0,24.0,738.4,48.1,821.7,56.1,2.08,139.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4719000.0,4719016.0,20.0,837.5,59.7,889.8,58.1,1.3,96.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4719484.0,4719496.0,16.0,907.4,59.2,941.6,59.2,0.84,73.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4719680.0,4719692.0,16.0,952.0,60.0,986.9,62.3,0.86,76.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4719996.0,4720008.0,16.0,980.7,59.2,953.9,55.5,0.66,58.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4720364.0,4720368.0,8.0,954.1,58.5,963.3,59.7,0.23,50.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4720528.0,4720540.0,16.0,961.3,59.6,935.8,55.6,0.63,57.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4720964.0,4720976.0,16.0,939.2,59.4,970.0,57.4,0.76,67.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4721140.0,4721152.0,16.0,982.2,58.2,1010.3,58.7,0.69,63.0,1
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4721284.0,4721352.0,72.0,1001.5,59.9,263.6,117.3,18.03,393.0,1_2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4721524.0,4721532.0,12.0,245.2,126.4,229.3,134.9,0.44,58.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4721680.0,4721696.0,20.0,235.5,142.2,283.9,139.3,1.18,91.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4721908.0,4721928.0,24.0,290.3,135.9,363.3,121.1,1.83,130.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4722132.0,4722144.0,16.0,361.7,117.3,399.7,118.3,0.94,84.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4722372.0,4722392.0,24.0,405.4,117.0,487.3,113.3,2.03,141.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4722548.0,4722560.0,16.0,502.9,113.4,531.3,109.3,0.71,67.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4723208.0,4723228.0,24.0,522.5,112.5,604.0,107.9,2.04,123.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4723520.0,4723532.0,16.0,627.4,108.1,666.9,108.3,0.99,92.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4723796.0,4723800.0,8.0,688.9,111.4,697.7,111.2,0.22,46.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4723944.0,4723956.0,16.0,697.1,106.7,656.7,103.2,1.01,88.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4724172.0,4724192.0,24.0,656.6,104.8,741.0,105.6,2.11,145.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4724496.0,4724508.0,16.0,777.4,115.7,808.3,121.2,0.78,70.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4724664.0,4724672.0,12.0,833.7,141.2,852.5,147.5,0.49,62.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4724844.0,4724856.0,16.0,877.1,175.5,905.1,178.2,0.7,63.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4725148.0,4725160.0,16.0,912.5,194.9,958.1,191.6,1.13,101.0,2
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4725572.0,4725632.0,64.0,966.0,207.9,319.6,269.4,15.96,353.0,2_3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4725768.0,4725776.0,12.0,311.1,287.9,293.2,301.3,0.55,68.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4726084.0,4726100.0,20.0,282.6,303.2,346.2,302.0,1.56,123.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4726428.0,4726440.0,16.0,354.5,326.6,381.9,332.4,0.69,61.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4726696.0,4726716.0,24.0,411.3,308.1,493.6,308.1,2.04,149.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4726960.0,4726972.0,16.0,502.8,308.4,542.8,302.2,1.01,94.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4727280.0,4727296.0,20.0,550.8,298.5,617.1,290.9,1.67,123.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4727528.0,4727536.0,12.0,661.8,286.1,676.2,287.2,0.36,45.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4727764.0,4727780.0,20.0,686.3,289.3,750.7,289.2,1.61,135.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4728068.0,4728084.0,20.0,751.7,295.1,697.8,292.2,1.35,111.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4728372.0,4728388.0,20.0,694.8,286.5,757.0,284.9,1.56,132.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4728648.0,4728664.0,20.0,756.1,280.3,816.8,276.6,1.52,116.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4728924.0,4728940.0,20.0,825.3,272.7,878.4,269.8,1.32,106.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4729152.0,4729168.0,20.0,899.7,268.6,957.9,268.7,1.44,103.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4729332.0,4729344.0,16.0,969.8,267.5,934.4,269.4,0.88,82.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4729704.0,4729716.0,16.0,929.4,267.5,966.6,265.9,0.92,82.0,3
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4730584.0,4730652.0,72.0,1011.2,252.5,304.0,345.6,17.44,354.0,3_4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4730828.0,4730836.0,12.0,293.1,344.0,274.6,346.6,0.46,57.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4730972.0,4730992.0,24.0,261.6,342.0,341.1,346.3,1.95,117.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4731140.0,4731148.0,12.0,359.5,341.8,378.1,346.2,0.47,59.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4731292.0,4731308.0,20.0,390.0,351.4,436.3,352.1,1.14,93.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4731608.0,4731620.0,16.0,439.1,350.4,472.7,348.5,0.84,79.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4731788.0,4731804.0,20.0,476.2,348.6,544.2,349.6,1.69,135.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4732012.0,4732020.0,12.0,560.4,345.8,581.3,345.4,0.52,65.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4732188.0,4732208.0,24.0,581.3,348.5,661.1,349.0,2.0,144.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4732436.0,4732648.0,216.0,696.9,374.2,730.3,342.2,1.16,630.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4733168.0,4733180.0,16.0,717.0,345.0,756.1,345.3,0.98,87.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4733456.0,4733464.0,12.0,768.2,345.0,784.9,343.3,0.42,52.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4733508.0,4733520.0,16.0,791.6,341.3,831.6,337.8,1.0,89.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4733812.0,4733828.0,20.0,848.4,332.1,915.2,329.5,1.66,121.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4734008.0,4734020.0,16.0,933.0,329.2,962.8,330.2,0.74,66.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4734256.0,4734268.0,16.0,972.5,332.2,1022.9,331.3,1.24,108.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4734560.0,4734632.0,76.0,1021.6,334.0,269.5,412.7,18.42,370.0,4_5
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4734860.0,4734864.0,8.0,280.5,417.5,289.7,417.9,0.22,51.0,5
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4735180.0,4735248.0,72.0,291.6,418.8,1049.1,305.9,18.66,399.0,5_4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4735376.0,4735388.0,16.0,1031.1,301.3,999.8,320.3,0.9,83.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4735624.0,4735640.0,20.0,1000.8,328.4,1064.7,329.5,1.56,125.0,4
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4735864.0,4735932.0,72.0,1055.3,333.9,299.3,412.5,18.5,383.0,4_5
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4736080.0,4736096.0,20.0,292.9,410.9,268.5,419.5,0.63,67.0,5
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4736196.0,4736216.0,24.0,272.8,415.4,367.4,414.0,2.31,164.0,5
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4736500.0,4736516.0,20.0,369.8,417.7,438.1,419.2,1.68,131.0,5
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4736860.0,4736876.0,20.0,433.7,419.4,498.5,412.6,1.62,130.0,5
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,R,4737084.0,4737100.0,20.0,509.4,408.6,559.3,409.2,1.24,106.0,5
