Name,Language,WordID,Word,length,height,baseline,line_no,x1_pos,y1_pos,x2_pos,y2_pos,b_x1,b_y1,b_x2,b_y2
ChineseStory,Chinese,158.0,要,1.0,17.0,671.0,10.0,701.0,654.0,719.0,671.0,701.0,636.0,719.0,689.0
ChineseStory,Chinese,159.0,他,1.0,17.0,671.0,10.0,719.0,654.0,737.0,671.0,719.0,636.0,737.0,689.0
ChineseStory,Chinese,160.0,在,1.0,17.0,671.0,10.0,737.0,654.0,755.0,671.0,737.0,636.0,755.0,689.0
ChineseStory,Chinese,161.0,君王,2.0,16.0,671.0,10.0,755.0,655.0,791.0,671.0,755.0,637.0,791.0,689.0
ChineseStory,Chinese,162.0,面前,2.0,17.0,671.0,10.0,791.0,654.0,827.0,671.0,791.0,636.0,827.0,689.0
ChineseStory,Chinese,163.0,独奏，,3.0,17.0,736.0,11.0,215.0,719.0,269.0,736.0,215.0,701.0,269.0,754.0
ChineseStory,Chinese,164.0,肯定,2.0,17.0,736.0,11.0,269.0,719.0,305.0,736.0,269.0,701.0,305.0,754.0
ChineseStory,Chinese,165.0,要,1.0,17.0,736.0,11.0,305.0,719.0,323.0,736.0,305.0,701.0,323.0,754.0
ChineseStory,Chinese,166.0,露出,2.0,17.0,736.0,11.0,323.0,719.0,359.0,736.0,323.0,701.0,359.0,754.0
ChineseStory,Chinese,167.0,马脚，,3.0,17.0,736.0,11.0,359.0,719.0,413.0,736.0,359.0,701.0,413.0,754.0
ChineseStory,Chinese,168.0,所以,2.0,17.0,736.0,11.0,413.0,719.0,449.0,736.0,413.0,701.0,449.0,754.0
ChineseStory,Chinese,169.0,在,1.0,17.0,736.0,11.0,449.0,719.0,467.0,736.0,449.0,701.0,467.0,754.0
ChineseStory,Chinese,170.0,轮到,2.0,17.0,736.0,11.0,467.0,719.0,503.0,736.0,467.0,701.0,503.0,754.0
ChineseStory,Chinese,171.0,他,1.0,17.0,736.0,11.0,503.0,719.0,521.0,736.0,503.0,701.0,521.0,754.0
ChineseStory,Chinese,172.0,之前，,3.0,17.0,736.0,11.0,521.0,719.0,575.0,736.0,521.0,701.0,575.0,754.0
ChineseStory,Chinese,173.0,就,1.0,17.0,736.0,11.0,575.0,719.0,593.0,736.0,575.0,701.0,593.0,754.0
ChineseStory,Chinese,174.0,逃之夭夭了。,6.0,17.0,736.0,11.0,593.0,719.0,701.0,736.0,593.0,701.0,701.0,754.0
